,postcode,state,lat,long
445,1001,NSW,-33.794883,151.268071
446,1002,NSW,-33.794883,151.268071
447,1003,NSW,-33.794883,151.268071
448,1004,NSW,-33.794883,151.268071
449,1005,NSW,-33.794883,151.268071
450,1006,NSW,-33.794883,151.268071
451,1007,NSW,-33.794883,151.268071
452,1008,NSW,-33.794883,151.268071
453,1009,NSW,-33.794883,151.268071
454,1010,NSW,-33.794883,151.268071
455,1020,NSW,-33.794883,151.268071
456,1021,NSW,-33.794883,151.268071
457,1022,NSW,-33.794883,151.268071
458,1023,NSW,-33.794883,151.268071
459,1025,NSW,-33.794883,151.268071
460,1026,NSW,-33.794883,151.268071
461,1027,NSW,-33.794883,151.268071
462,1028,NSW,-33.794883,151.268071
463,1029,NSW,-33.794883,151.268071
464,1030,NSW,-33.794883,151.268071
465,1031,NSW,-33.794883,151.268071
466,1032,NSW,-33.662834,150.874182
467,1033,NSW,-33.794883,151.268071
468,1034,NSW,-33.794883,151.268071
469,1035,NSW,-33.794883,151.268071
470,1036,NSW,-33.794883,151.268071
471,1037,NSW,-33.794883,151.268071
472,1038,NSW,-33.794883,151.268071
473,1039,NSW,-33.794883,151.268071
474,1040,NSW,-33.794883,151.268071
475,1041,NSW,-33.794883,151.268071
476,1042,NSW,-33.794883,151.268071
477,1043,NSW,-33.794883,151.268071
478,1044,NSW,-33.794883,151.268071
479,1045,NSW,-33.794883,151.268071
480,1046,NSW,-33.794883,151.268071
481,1100,NSW,-33.794883,151.268071
482,1101,NSW,-33.794883,151.268071
483,1105,NSW,-33.794883,151.268071
484,1106,NSW,-33.794883,151.268071
485,1107,NSW,-33.794883,151.268071
486,1108,NSW,-33.794883,151.268071
487,1109,NSW,-33.794883,151.268071
488,1110,NSW,-33.794883,151.268071
489,1112,NSW,-33.794883,151.268071
490,1113,NSW,-33.794883,151.268071
491,1114,NSW,-33.794883,151.268071
492,1115,NSW,-33.794883,151.268071
493,1116,NSW,-33.666729,150.866145
494,1117,NSW,-33.664575,150.87022
495,1118,NSW,-33.794883,151.268071
496,1119,NSW,-33.794883,151.268071
497,1120,NSW,-33.794883,151.268071
498,1121,NSW,-33.794883,151.268071
499,1122,NSW,-33.794883,151.268071
500,1123,NSW,-33.794883,151.268071
501,1124,NSW,-33.794883,151.268071
502,1125,NSW,-33.794883,151.268071
503,1126,NSW,-33.794883,151.268071
504,1127,NSW,-33.794883,151.268071
505,1128,NSW,-33.794883,151.268071
506,1129,NSW,-33.794883,151.268071
507,1130,NSW,-33.794883,151.268071
508,1131,NSW,-33.794883,151.268071
509,1132,NSW,-33.66279,150.874265
510,1133,NSW,-33.794883,151.268071
511,1134,NSW,-33.794883,151.268071
512,1135,NSW,-33.794883,151.268071
513,1136,NSW,-33.794883,151.268071
514,1137,NSW,-33.794883,151.268071
515,1138,NSW,-33.794883,151.268071
516,1139,NSW,-33.794883,151.268071
517,1140,NSW,-33.794883,151.268071
518,1141,NSW,-33.794883,151.268071
519,1142,NSW,-33.794883,151.268071
520,1143,NSW,-33.794883,151.268071
521,1144,NSW,-33.794883,151.268071
522,1145,NSW,-33.794883,151.268071
523,1146,NSW,-33.794883,151.268071
524,1147,NSW,-33.794883,151.268071
525,1148,NSW,-33.794883,151.268071
526,1149,NSW,-33.794883,151.268071
527,1150,NSW,-33.794883,151.268071
528,1151,NSW,-33.794883,151.268071
529,1152,NSW,-33.794883,151.268071
530,1153,NSW,-33.794883,151.268071
531,1154,NSW,-33.794883,151.268071
532,1155,NSW,-33.794883,151.268071
533,1156,NSW,-33.794883,151.268071
534,1157,NSW,-33.794883,151.268071
535,1158,NSW,-33.794883,151.268071
536,1159,NSW,-33.794883,151.268071
537,1160,NSW,-33.794883,151.268071
538,1161,NSW,-33.794883,151.268071
539,1162,NSW,-33.794883,151.268071
540,1163,NSW,-33.794883,151.268071
541,1164,NSW,-33.794883,151.268071
542,1165,NSW,-33.794883,151.268071
543,1166,NSW,-33.794883,151.268071
544,1167,NSW,-33.794883,151.268071
545,1168,NSW,-33.794883,151.268071
546,1169,NSW,-33.794883,151.268071
547,1170,NSW,-33.794883,151.268071
548,1171,NSW,-33.794883,151.268071
549,1172,NSW,-33.794883,151.268071
550,1173,NSW,-33.794883,151.268071
551,1174,NSW,-33.794883,151.268071
552,1175,NSW,-33.794883,151.268071
553,1176,NSW,-33.794883,151.268071
554,1177,NSW,-33.794883,151.268071
555,1178,NSW,-33.794883,151.268071
556,1179,NSW,-33.794883,151.268071
557,1180,NSW,-33.794883,151.268071
558,1181,NSW,-33.794883,151.268071
559,1182,NSW,-33.794883,151.268071
560,1183,NSW,-33.794883,151.268071
561,1184,NSW,-33.794883,151.268071
562,1185,NSW,-33.794883,151.268071
563,1186,NSW,-33.794883,151.268071
564,1187,NSW,-33.794883,151.268071
565,1188,NSW,-33.794883,151.268071
566,1189,NSW,-33.794883,151.268071
567,1190,NSW,-33.794883,151.268071
568,1191,NSW,-33.794883,151.268071
569,1192,NSW,-34.790684,147.685283
570,1193,NSW,-33.794883,151.268071
571,1194,NSW,-33.794883,151.268071
572,1195,NSW,-33.794883,151.268071
573,1196,NSW,-33.794883,151.268071
574,1197,NSW,-33.794883,151.268071
575,1198,NSW,-33.794883,151.268071
576,1199,NSW,-33.794883,151.268071
577,1201,NSW,-33.794883,151.268071
578,1202,NSW,-33.794883,151.268071
579,1203,NSW,-33.794883,151.268071
580,1205,NSW,-33.794883,151.268071
581,1207,NSW,-33.794883,151.268071
582,1208,NSW,-29.816475,151.659454
583,1209,NSW,-33.891788,151.176251
584,1210,NSW,-33.891788,151.176251
585,1211,NSW,-33.891788,151.176251
586,1212,NSW,-33.891788,151.176251
587,1213,NSW,-33.891788,151.176251
588,1214,NSW,-33.891788,151.176251
589,1215,NSW,-33.891788,151.176251
590,1216,NSW,-33.741311,151.034025
591,1217,NSW,-33.741311,151.034025
592,1218,NSW,-33.741311,151.034025
593,1219,NSW,-33.741311,151.034025
594,1220,NSW,-33.741311,151.034025
595,1221,NSW,-33.86533,151.207905
596,1222,NSW,-33.86533,151.207905
597,1223,NSW,-33.86533,151.207905
598,1224,NSW,-33.86533,151.207905
599,1225,NSW,-33.86533,151.207905
600,1226,NSW,-33.871749,151.206708
601,1227,NSW,-33.871749,151.206708
602,1228,NSW,-33.871749,151.206708
603,1229,NSW,-33.871749,151.206708
604,1230,NSW,-33.871749,151.206708
605,1231,NSW,-33.815551,151.042528
606,1232,NSW,-33.815551,151.042528
607,1233,NSW,-33.815551,151.042528
608,1234,NSW,-33.815551,151.042528
609,1235,NSW,-33.815551,151.042528
610,1236,NSW,-29.816475,151.659454
611,1237,NSW,-29.816475,151.659454
612,1238,NSW,-29.816475,151.659454
613,1239,NSW,-29.816475,151.659454
614,1240,NSW,-29.816475,151.659454
615,1291,NSW,-33.794883,151.268071
616,1292,NSW,-33.794883,151.268071
617,1293,NSW,-33.794883,151.268071
618,1294,NSW,-33.794883,151.268071
619,1295,NSW,-33.794883,151.268071
620,1296,NSW,-33.794883,151.268071
621,1297,NSW,-33.794883,151.268071
622,1298,NSW,-33.794883,151.268071
623,1299,NSW,-33.794883,151.268071
624,1300,NSW,-33.877331,151.220876
625,1314,NSW,-33.9508,151.21
626,1335,NSW,-33.82269,151.117575
627,1340,NSW,-35.537721,148.021014
628,1350,NSW,-33.88871,151.240508
629,1355,NSW,-33.893739,151.262502
630,1360,NSW,-33.87584,151.241938
631,1401,NSW,-33.884217,151.199825
632,1405,NSW,0.0,0.0
633,1419,NSW,-34.0641,151.094
634,1420,NSW,-33.726098,150.931838
635,1422,NSW,-33.726098,150.931838
636,1423,NSW,-33.726098,150.931838
637,1424,NSW,-33.726098,150.931838
638,1425,NSW,-33.726098,150.931838
639,1426,NSW,-33.726098,150.931838
640,1427,NSW,-33.726098,150.931838
641,1428,NSW,-33.726098,150.931838
642,1429,NSW,-33.726098,150.931838
643,1430,NSW,-33.890232,151.199489
644,1435,NSW,-33.711785,151.108248
645,1440,NSW,-33.902836,151.057914
646,1441,NSW,-33.902836,151.057914
647,1445,NSW,-34.083089,151.007691
648,1450,NSW,-30.305815,153.13679
649,1455,NSW,-33.947087,151.197644
650,1460,NSW,-33.926669,151.210791
651,1465,NSW,-33.888549,151.140735
652,1466,NSW,-33.906561,151.234417
653,1470,NSW,-33.842999,151.151958
654,1475,NSW,-33.90911,151.15334
655,1476,NSW,-33.90911,151.15334
656,1480,NSW,-33.935923,151.100027
657,1481,NSW,-33.9646,151.101
658,1484,NSW,-33.9386,151.101
659,1485,NSW,-33.974354,151.140345
660,1490,NSW,-34.035878,151.107201
661,1493,NSW,-33.975869,151.088939
662,1495,NSW,-34.046927,151.123943
663,1499,NSW,-34.015705,151.0622
664,1515,NSW,-33.824607,151.207261
665,1560,NSW,-33.812636,151.214797
666,1565,NSW,-33.865367,151.193071
667,1570,NSW,-33.808087,151.192733
668,1585,NSW,-33.83459,151.20085
669,1590,NSW,-33.292001,151.468652
670,1595,NSW,-33.791875,151.187955
671,1597,NSW,-33.791875,151.187955
672,1602,NSW,-33.8148,151.166
673,1630,NSW,-33.707684,151.099812
674,1635,NSW,-33.7046,151.101
675,1639,NSW,-33.793137,151.246751
676,1640,NSW,-33.793137,151.246751
677,1655,NSW,-33.329799,151.505125
678,1658,NSW,-33.698773,151.216799
679,1660,NSW,-33.698773,151.216799
680,1670,NSW,-33.7932,151.12
681,1670,NSW,-33.7932,151.12
682,1675,NSW,-33.833033,151.139681
683,1680,NSW,-33.761498,151.137807
684,1685,NSW,-33.80406,151.09064
685,1700,NSW,-33.950299,151.206982
686,1710,NSW,-33.78417,151.116696
687,1715,NSW,-33.758433,151.049106
688,1730,NSW,-33.760263,150.966912
689,1740,NSW,-33.886166,151.139472
690,1741,NSW,-33.886166,151.139472
691,1750,NSW,-33.857053,151.023102
692,1755,NSW,-33.767239,150.968177
693,1765,NSW,-33.735906,151.030535
694,1771,NSW,-33.758433,151.049106
695,1781,NSW,-33.7779,150.932
696,1790,NSW,-33.859047,151.19554
697,1800,NSW,-33.887602,151.124008
698,1805,NSW,-33.891556,151.10082
699,1811,NSW,-33.82328,151.051375
700,1819,NSW,-33.877139,151.093326
701,1825,NSW,-33.872483,151.044768
702,1830,NSW,-33.859289,150.948582
703,1831,NSW,-33.859289,150.948582
704,1835,NSW,-33.883928,151.023796
705,1851,NSW,-33.8498,150.911
706,1851,NSW,-33.8498,150.911
707,1860,NSW,-33.850457,150.961124
708,1871,NSW,-33.888327,151.103632
709,1874,NSW,0.0,0.0
710,1875,NSW,-33.954639,150.92236
711,1885,NSW,-33.907417,151.024581
712,1888,NSW,-33.907417,151.024581
713,1890,NSW,-33.960035,150.802088
714,1891,NSW,-33.932221,151.000183
715,2000,NSW,-33.86051951,151.2015802
716,2000,NSW,-33.859953,151.256649
717,2000,NSW,-33.859953,151.256649
718,2000,NSW,-33.859953,151.256649
719,2000,NSW,-33.859953,151.256649
720,2000,NSW,-33.859953,151.256649
721,2000,NSW,-33.859953,151.256649
722,2000,NSW,-33.859953,151.256649
723,2000,NSW,-33.859953,151.256649
724,2001,NSW,-33.794883,151.268071
725,2002,NSW,-33.8771211,151.2069237
726,2004,NSW,-33.908,151.19
727,2004,NSW,-33.9508,151.21
728,2006,NSW,-33.889219,151.186507
729,2007,NSW,-33.883189,151.19665
730,2007,NSW,-33.883189,151.19665
731,2008,NSW,-33.891146,151.193858
732,2008,NSW,-33.891146,151.193858
733,2008,NSW,-33.891146,151.193858
734,2009,NSW,-33.871222,151.193055
735,2009,NSW,-33.871222,151.193055
736,2010,NSW,-33.884119,151.212262
737,2010,NSW,-33.884119,151.212262
738,2010,NSW,-33.884119,151.212262
739,2011,NSW,-33.873599,151.221626
740,2011,NSW,-33.873599,151.221626
741,2011,NSW,-33.873599,151.221626
742,2011,NSW,-33.873599,151.221626
743,2011,NSW,-33.873599,151.221626
744,2011,NSW,-33.873599,151.221626
745,2012,NSW,-33.726098,150.931838
746,2013,NSW,-33.726098,150.931838
747,2015,NSW,-33.910105,151.194825
748,2015,NSW,-33.910105,151.194825
749,2015,NSW,-33.910105,151.194825
750,2016,NSW,-33.894912,151.206211
751,2017,NSW,-33.903892,151.206316
752,2017,NSW,-33.9003,151.206
753,2017,NSW,-33.903892,151.206316
754,2018,NSW,-33.9233,151.202697
755,2018,NSW,-33.9233,151.202697
756,2019,NSW,-33.946923,151.207285
757,2019,NSW,-33.946923,151.207285
758,2020,NSW,-33.936179,151.176775
759,2020,NSW,-33.936179,151.176775
760,2020,NSW,-33.936179,151.176775
761,2021,NSW,-33.895705,151.227236
762,2021,NSW,-33.895705,151.227236
763,2021,NSW,-33.895705,151.227236
764,2022,NSW,-33.896401,151.245049
765,2022,NSW,-33.896401,151.245049
766,2022,NSW,-33.896401,151.245049
767,2023,NSW,-33.884685,151.25591
768,2024,NSW,-33.904414,151.259392
769,2024,NSW,-33.904414,151.259392
770,2024,NSW,-33.904414,151.259392
771,2025,NSW,-33.88871,151.240508
772,2026,NSW,-33.891041,151.268968
773,2026,NSW,-33.891041,151.268968
774,2026,NSW,-33.891041,151.268968
775,2026,NSW,-33.891041,151.268968
776,2026,NSW,-33.891041,151.268968
777,2027,NSW,-33.868972,151.250494
778,2027,NSW,-33.868972,151.250494
779,2027,NSW,-33.868972,151.250494
780,2027,NSW,-33.868972,151.250494
781,2028,NSW,-33.878413,151.240965
782,2029,NSW,-33.875709,151.266989
783,2030,NSW,-33.858378,151.275977
784,2030,NSW,-33.858378,151.275977
785,2030,NSW,-33.858378,151.275977
786,2030,NSW,-33.858378,151.275977
787,2030,NSW,-33.858378,151.275977
788,2030,NSW,-33.858378,151.275977
789,2031,NSW,-33.914832,151.239167
790,2031,NSW,-33.914832,151.239167
791,2031,NSW,-33.914832,151.239167
792,2031,NSW,-33.9132,151.242
793,2031,NSW,-33.914832,151.239167
794,2032,NSW,-33.930314,151.223936
795,2032,NSW,-33.930314,151.223936
796,2033,NSW,-33.91139,151.218435
797,2034,NSW,-33.929096,151.252171
798,2034,NSW,-33.929096,151.252171
799,2035,NSW,-33.945635,151.241292
800,2035,NSW,-33.945635,151.241292
801,2035,NSW,-33.945635,151.241292
802,2036,NSW,-33.969624,151.237844
803,2036,NSW,-33.969624,151.237844
804,2036,NSW,-33.969624,151.237844
805,2036,NSW,-33.969624,151.237844
806,2036,NSW,-33.969624,151.237844
807,2036,NSW,-33.969624,151.237844
808,2036,NSW,-33.969624,151.237844
809,2036,NSW,-33.969624,151.237844
810,2036,NSW,-33.969624,151.237844
811,2037,NSW,-33.880179,151.184458
812,2037,NSW,-33.880179,151.184458
813,2038,NSW,-33.881624,151.170165
814,2039,NSW,-33.867187,151.171915
815,2040,NSW,-33.878774,151.156819
816,2040,NSW,-33.878774,151.156819
817,2041,NSW,-33.858556,151.180095
818,2041,NSW,-33.858556,151.180095
819,2041,NSW,-33.858556,151.180095
820,2042,NSW,-33.900649,151.175354
821,2042,NSW,-33.900649,151.175354
822,2043,NSW,-33.903521,151.184665
823,2044,NSW,-33.920698,151.17074
824,2044,NSW,-33.9195,151.177
825,2044,NSW,-33.920698,151.17074
826,2044,NSW,-33.920698,151.17074
827,2045,NSW,-33.879301,151.138684
828,2046,NSW,-33.866044,151.133865
829,2046,NSW,-33.866044,151.133865
830,2046,NSW,-33.866044,151.133865
831,2046,NSW,-33.866044,151.133865
832,2046,NSW,-33.866044,151.133865
833,2046,NSW,-33.866044,151.133865
834,2046,NSW,-33.866044,151.133865
835,2047,NSW,-33.853924,151.165735
836,2048,NSW,-33.89418,151.16564
837,2048,NSW,-33.89418,151.16564
838,2049,NSW,-33.897219,151.15085
839,2049,NSW,-33.897219,151.15085
840,2049,NSW,-33.897219,151.15085
841,2050,NSW,-33.89037,151.17598
842,2050,NSW,-33.89037,151.17598
843,2052,NSW,-33.906561,151.234417
844,2055,NSW,-33.802837,151.104935
845,2057,NSW,-33.791988,151.1899
846,2058,NSW,-31.2532,146.921
847,2059,NSW,-33.802837,151.104935
848,2060,NSW,-33.839863,151.204557
849,2060,NSW,-33.839863,151.204557
850,2060,NSW,-33.839863,151.204557
851,2060,NSW,-33.839863,151.204557
852,2060,NSW,-33.839863,151.204557
853,2060,NSW,-33.839863,151.204557
854,2060,NSW,-33.839863,151.204557
855,2061,NSW,-33.848785,151.212372
856,2061,NSW,-33.848785,151.212372
857,2062,NSW,-33.822837,151.21246
858,2063,NSW,-33.812636,151.214797
859,2064,NSW,-33.813209,151.183801
860,2065,NSW,-33.828361,151.192212
861,2065,NSW,-33.8261,151.205
862,2065,NSW,-33.828361,151.192212
863,2065,NSW,-33.828361,151.192212
864,2065,NSW,-33.828361,151.192212
865,2065,NSW,-33.828361,151.192212
866,2065,NSW,-33.828361,151.192212
867,2065,NSW,-33.828361,151.192212
868,2066,NSW,-33.818641,151.160912
869,2066,NSW,-33.818641,151.160912
870,2066,NSW,-33.818641,151.160912
871,2066,NSW,-33.818641,151.160912
872,2066,NSW,-33.818641,151.160912
873,2066,NSW,-33.818641,151.160912
874,2066,NSW,-33.818641,151.160912
875,2066,NSW,-33.818641,151.160912
876,2067,NSW,-33.798378,151.17711
877,2067,NSW,-33.798378,151.17711
878,2068,NSW,-33.800881,151.202715
879,2068,NSW,-33.800881,151.202715
880,2068,NSW,-33.79634382,151.1973964
881,2068,NSW,-33.800881,151.202715
882,2068,NSW,-33.79909157,151.206289
883,2068,NSW,-33.800881,151.202715
884,2069,NSW,-33.780246,151.195368
885,2069,NSW,-33.780246,151.195368
886,2069,NSW,-33.780246,151.195368
887,2070,NSW,-33.78042,151.162007
888,2070,NSW,-33.78042,151.162007
889,2070,NSW,-33.78042,151.162007
890,2071,NSW,-33.75536381,151.1814551
891,2071,NSW,-33.761834,151.171738
892,2072,NSW,-33.754582,151.153176
893,2073,NSW,-33.757296,151.130278
894,2073,NSW,-33.757296,151.130278
895,2074,NSW,-33.735222,151.123716
896,2074,NSW,-33.735222,151.123716
897,2074,NSW,-33.735222,151.123716
898,2074,NSW,-33.735222,151.123716
899,2074,NSW,-33.735222,151.123716
900,2075,NSW,-33.723693,151.16729
901,2075,NSW,-33.723693,151.16729
902,2075,NSW,-33.723693,151.16729
903,2076,NSW,-33.723263,151.108249
904,2076,NSW,-33.6977144,151.1311234
905,2076,NSW,-33.723263,151.108249
906,2077,NSW,-33.691922,151.097508
907,2077,NSW,-33.691922,151.097508
908,2077,NSW,-33.691922,151.097508
909,2077,NSW,-33.691922,151.097508
910,2079,NSW,-33.666637,151.112681
911,2080,NSW,-33.658174,151.143563
912,2081,NSW,-33.619756,151.150498
913,2081,NSW,-33.619756,151.150498
914,2082,NSW,-33.54620871,151.138709
915,2082,NSW,-33.561858,151.168984
916,2082,NSW,-33.561858,151.168984
917,2083,NSW,-33.525322,151.194452
918,2083,NSW,-33.525322,151.194452
919,2083,NSW,-33.51046731,151.1920435
920,2083,NSW,-33.525322,151.194452
921,2083,NSW,-33.525322,151.194452
922,2083,NSW,-33.525322,151.194452
923,2083,NSW,-33.525322,151.194452
924,2084,NSW,-33.650999,151.216929
925,2084,NSW,-33.650999,151.216929
926,2084,NSW,-33.650999,151.216929
927,2084,NSW,-33.650999,151.216929
928,2085,NSW,-33.728782,151.211719
929,2085,NSW,-33.728782,151.211719
930,2085,NSW,-33.728782,151.211719
931,2086,NSW,-33.75185,151.229211
932,2086,NSW,-33.75185,151.229211
933,2087,NSW,-33.766093,151.210531
934,2087,NSW,-33.766093,151.210531
935,2088,NSW,-33.830687,151.243351
936,2088,NSW,-33.830687,151.243351
937,2089,NSW,-33.84149573,151.2228263
938,2089,NSW,-33.838021,151.216869
939,2089,NSW,-33.838021,151.216869
940,2090,NSW,-33.828949,151.223094
941,2090,NSW,-33.828949,151.223094
942,2090,NSW,-33.828949,151.223094
943,2091,NSW,-33.8279,151.261
944,2092,NSW,-33.796636,151.241813
945,2093,NSW,-33.79315,151.258069
946,2093,NSW,-33.79315,151.258069
947,2093,NSW,-33.79315,151.258069
948,2093,NSW,-33.79315,151.258069
949,2093,NSW,-33.79315,151.258069
950,2094,NSW,-33.795227,151.273242
951,2095,NSW,-33.815482,151.294675
952,2095,NSW,-33.815482,151.294675
953,2096,NSW,-33.776781,151.28494
954,2096,NSW,-33.77509122,151.2849046
955,2096,NSW,-33.776781,151.28494
956,2096,NSW,-33.776781,151.28494
957,2097,NSW,-33.739577,151.297895
958,2097,NSW,-33.739577,151.297895
959,2097,NSW,-33.73032061,151.2907075
960,2097,NSW,-33.739577,151.297895
961,2097,NSW,-33.739577,151.297895
962,2097,NSW,-33.739577,151.297895
963,2099,NSW,-33.748914,151.279999
964,2099,NSW,-33.748914,151.279999
965,2099,NSW,-33.748914,151.279999
966,2099,NSW,-33.748914,151.279999
967,2099,NSW,-33.748914,151.279999
968,2099,NSW,-33.748914,151.279999
969,2099,NSW,-33.748914,151.279999
970,2100,NSW,-33.766409,151.257781
971,2100,NSW,-33.766409,151.257781
972,2100,NSW,-33.766409,151.257781
973,2100,NSW,-33.766409,151.257781
974,2100,NSW,-33.766409,151.257781
975,2100,NSW,-33.766409,151.257781
976,2100,NSW,-33.766409,151.257781
977,2101,NSW,-33.707117,151.27114
978,2101,NSW,-33.707117,151.27114
979,2101,NSW,-33.707117,151.27114
980,2101,NSW,-33.707117,151.27114
981,2101,NSW,-33.707117,151.27114
982,2102,NSW,-33.689941,151.290953
983,2102,NSW,-33.694,151.301
984,2102,NSW,-33.689941,151.290953
985,2103,NSW,-33.679336,151.302825
986,2104,NSW,-33.664921,151.290921
987,2105,NSW,-33.642202,151.278293
988,2105,NSW,-33.642202,151.278293
989,2105,NSW,-33.642202,151.278293
990,2105,NSW,-33.64341347,151.2761086
991,2105,NSW,-33.62434025,151.2815376
992,2105,NSW,-33.642202,151.278293
993,2106,NSW,-33.660707,151.314599
994,2106,NSW,-33.660707,151.314599
995,2107,NSW,-33.634816,151.323289
996,2107,NSW,-33.634816,151.323289
997,2107,NSW,-33.634816,151.323289
998,2107,NSW,-33.634816,151.323289
999,2107,NSW,-33.634816,151.323289
1000,2107,NSW,-33.634816,151.323289
1001,2107,NSW,-33.634816,151.323289
1002,2107,NSW,-33.634816,151.323289
1003,2107,NSW,-33.634816,151.323289
1004,2107,NSW,-33.634816,151.323289
1005,2108,NSW,-33.60382,151.322759
1006,2108,NSW,-33.60382,151.322759
1007,2108,NSW,-33.60382,151.322759
1008,2108,NSW,-33.60382,151.322759
1009,2108,NSW,-33.60382,151.322759
1010,2108,NSW,-33.60382,151.322759
1011,2109,NSW,-33.771558,151.113473
1012,2110,NSW,-33.836102,151.149126
1013,2110,NSW,-33.836102,151.149126
1014,2110,NSW,-33.836102,151.149126
1015,2111,NSW,-33.829953,151.124488
1016,2111,NSW,-33.829953,151.124488
1017,2111,NSW,-33.829953,151.124488
1018,2111,NSW,-33.829953,151.124488
1019,2111,NSW,-33.829953,151.124488
1020,2111,NSW,-33.829953,151.124488
1021,2111,NSW,-33.829953,151.124488
1022,2112,NSW,-33.81658,151.108447
1023,2112,NSW,-33.81658,151.108447
1024,2112,NSW,-33.81658,151.108447
1025,2113,NSW,-33.79419,151.130233
1026,2113,NSW,-33.79419,151.130233
1027,2113,NSW,-33.79419,151.130233
1028,2113,NSW,-33.79419,151.130233
1029,2113,NSW,-33.79419,151.130233
1030,2114,NSW,-33.810991,151.084181
1031,2114,NSW,-33.810991,151.084181
1032,2114,NSW,-33.810991,151.084181
1033,2114,NSW,-33.810991,151.084181
1034,2114,NSW,-33.810991,151.084181
1035,2115,NSW,-33.813106,151.059845
1036,2116,NSW,-33.814368,151.036941
1037,2117,NSW,-33.797127,151.04218
1038,2117,NSW,-33.797127,151.04218
1039,2117,NSW,-33.797127,151.04218
1040,2117,NSW,-33.797127,151.04218
1041,2118,NSW,-33.775596,151.043518
1042,2118,NSW,-33.775596,151.043518
1043,2118,NSW,-33.775596,151.043518
1044,2118,NSW,-33.775596,151.043518
1045,2119,NSW,-33.755499,151.064176
1046,2119,NSW,-33.755499,151.064176
1047,2120,NSW,-33.731105,151.07359
1048,2120,NSW,-33.731105,151.07359
1049,2120,NSW,-33.731105,151.07359
1050,2121,NSW,-33.774145,151.079919
1051,2121,NSW,-33.774145,151.079919
1052,2122,NSW,-33.791357,151.092072
1053,2122,NSW,-33.791357,151.092072
1054,2123,NSW,-33.815446,150.999575
1055,2124,NSW,-33.886166,151.139472
1056,2125,NSW,-33.752645,151.031807
1057,2126,NSW,-33.724898,151.043941
1058,2127,NSW,-33.85283,151.076186
1059,2127,NSW,-33.85283,151.076186
1060,2127,NSW,-33.83966376,151.0689007
1061,2127,NSW,-33.82764565,151.0771675
1062,2128,NSW,-33.835928,151.047591
1063,2129,NSW,-33.864104,151.069553
1064,2130,NSW,-33.892783,151.135883
1065,2131,NSW,-33.887602,151.124008
1066,2132,NSW,-33.882419,151.113385
1067,2133,NSW,-33.898793,151.102087
1068,2133,NSW,-33.898793,151.102087
1069,2134,NSW,-33.880049,151.101757
1070,2134,NSW,-33.880049,151.101757
1071,2135,NSW,-33.881009,151.084759
1072,2136,NSW,-33.892944,151.087741
1073,2136,NSW,-33.892944,151.087741
1074,2136,NSW,-33.892944,151.087741
1075,2137,NSW,-33.85749,151.103751
1076,2137,NSW,-33.85749,151.103751
1077,2137,NSW,-33.85749,151.103751
1078,2137,NSW,-33.85749,151.103751
1079,2137,NSW,-33.85749,151.103751
1080,2138,NSW,-33.846098,151.086036
1081,2138,NSW,-33.8397,151.088
1082,2138,NSW,-33.846098,151.086036
1083,2138,NSW,-33.846098,151.086036
1084,2139,NSW,-33.835993,151.095163
1085,2140,NSW,-33.835018,151.070853
1086,2140,NSW,-33.835018,151.070853
1087,2140,NSW,-33.835018,151.070853
1088,2141,NSW,-33.872483,151.044768
1089,2141,NSW,-33.872483,151.044768
1090,2141,NSW,-33.872483,151.044768
1091,2141,NSW,-33.872483,151.044768
1092,2142,NSW,-33.832747,151.015196
1093,2142,NSW,-33.832747,151.015196
1094,2142,NSW,-33.83307675,151.0220764
1095,2142,NSW,-33.832747,151.015196
1096,2142,NSW,-33.832747,151.015196
1097,2142,NSW,-33.832747,151.015196
1098,2142,NSW,-33.85780796,151.0106782
1099,2143,NSW,-33.885382,151.021934
1100,2143,NSW,-33.885382,151.021934
1101,2143,NSW,-33.885382,151.021934
1102,2143,NSW,-33.8857,151.028
1103,2144,NSW,-33.851868,151.026756
1104,2144,NSW,-33.851868,151.026756
1105,2145,NSW,-33.79382308,150.9751544
1106,2145,NSW,-33.813104,150.957425
1107,2145,NSW,-33.813104,150.957425
1108,2145,NSW,-33.813104,150.957425
1109,2145,NSW,-33.813104,150.957425
1110,2145,NSW,-33.813104,150.957425
1111,2145,NSW,-33.813104,150.957425
1112,2145,NSW,-33.813104,150.957425
1113,2145,NSW,-33.813104,150.957425
1114,2146,NSW,-33.789374,150.959508
1115,2146,NSW,-33.789374,150.959508
1116,2146,NSW,-33.789374,150.959508
1117,2147,NSW,-33.766075,150.935836
1118,2147,NSW,-33.766075,150.935836
1119,2147,NSW,-33.766075,150.935836
1120,2147,NSW,-33.766075,150.935836
1121,2148,NSW,-33.783751,150.900547
1122,2148,NSW,-33.783751,150.900547
1123,2148,NSW,-33.783751,150.900547
1124,2148,NSW,-33.783751,150.900547
1125,2148,NSW,-33.783751,150.900547
1126,2148,NSW,-33.783751,150.900547
1127,2148,NSW,-33.783751,150.900547
1128,2150,NSW,-33.814463,151.006506
1129,2150,NSW,-33.814463,151.006506
1130,2150,NSW,-33.814463,151.006506
1131,2151,NSW,-33.78709,151.012511
1132,2151,NSW,-33.78709,151.012511
1133,2152,NSW,-33.782501,150.996388
1134,2153,NSW,-33.731651,150.955942
1135,2153,NSW,-33.731651,150.955942
1136,2153,NSW,-33.731651,150.955942
